tipo,codigo_tabela,cod_produto,variacao,campo,valor_atual_sistema,valor_senior,nome_atual_sistema,nome_senior,preco_atual_sistema,preco_senior,desconto_atual_sistema,desconto_senior,quantidade_minima,synced_at,origem
INSERIR,MT01,SBSSSCAJ,05L,item,,existe,,SUCO BOLSA CAJU,,32.86,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SBSSSCLA,05L,item,,existe,,SUCO BOLSA COMPOSTO DE LARANJA,,37.0,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SBSSSGOI,05L,item,,existe,,SUCO BOLSA GOIABA,,32.86,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SBSSSLAR,05L,item,,existe,,SUCO BOLSA LARANJA,,45.0,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SBSSSMAR,05L,item,,existe,,SUCO BOLSA MARACUJA,,55.0,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SBSSSUVA,05L,item,,existe,,NECTAR BOLSA UVA,,44.93,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SCPSSCAJ,200,item,,existe,,SUCO COPO CAJU,,2.03,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SCPSSCOC,200,item,,existe,,SUCO COPO AGUA COCO,,2.8,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SCPSSGOI,200,item,,existe,,SUCO COPO GOIABA,,2.03,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SCPSSLAR,115,item,,existe,,SUCO COPO LARANJA 115ML,,1.46,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SCPSSLAR,200,item,,existe,,SUCO COPO LARANJA 200ML,,2.45,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SCPSSMAR,200,item,,existe,,SUCO COPO MARACUJA,,2.75,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SCPSSUVA,200,item,,existe,,NECTAR COPO UVA,,2.7,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGPSSCLA,05L,item,,existe,,SUCO GALÃO PET LARANJA ADOCADO,,39.0,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGPSSLAR,05L,item,,existe,,SUCO GALAO LARANJA PET,,47.0,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGPSSMMA,05L,item,,existe,,SUCO GALÃO PET MANGA E MARACUJA,,45.32,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGPSSUVA,05L,item,,existe,,NECTAR GALAO UVA PET,,49.5,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGRSSABH,900,item,,existe,,SUCO GARRAFA ABACAXI COM HORTELA,,8.58,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGRSSACE,900,item,,existe,,,,11.5,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGRSSCAJ,1L7,item,,existe,,SUCO GARRAFA CAJU,,13.73,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGRSSCAJ,300,item,,existe,,SUCO GARRAFA CAJU,,3.48,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGRSSCAJ,900,item,,existe,,SUCO GARRAFA CAJU,,7.33,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGRSSCOC,900,item,,existe,,AGUA GARRAFA DE COCO,,12.5,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGRSSGOH,900,item,,existe,,SUCO GARRAFA GOIABA COM HIBISCO,,11.5,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGRSSGOI,900,item,,existe,,SUCO GARRAFA GOIABA,,7.49,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGRSSLAR,1L7,item,,existe,,SUCO GARRAFA PASTEURIZADO DE LARANJA,,18.58,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGRSSLAR,300,item,,existe,,SUCO GARRAFA PASTEURIZADO DE LARANJA,,4.38,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGRSSLAR,900,item,,existe,,SUCO GARRAFA PASTEURIZADO DE LARANJA,,10.1,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGRSSLMO,900,item,,existe,,SUCO GARRAFA LARANJA COM MORANGO,,11.5,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGRSSMAR,1L7,item,,existe,,SUCO GARRAFA MARACUJA,,20.9,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGRSSMAR,900,item,,existe,,SUCO GARRAFA MARACUJA 900 ML,,13.2,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGRSSMMA,300,item,,existe,,SUCO GARRAFA MANGA E MARACUJA,,4.22,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGRSSMMA,900,item,,existe,,SUCO GARRAFA MANGA E MARACUJA,,9.54,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,MT01,SGRSSUVA,1L7,item,,existe,,NECTAR GARRAFA UVA,,19.45,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,CBSSSLAR,05L,item,,existe,,CONC BOLSA LARANJA,,41.86,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SBSSSABH,05L,item,,existe,,SUCO BOLSA ABACAXI COM HORTELA,,34.94,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SBSSSCAJ,05L,item,,existe,,SUCO BOLSA CAJU,,28.3,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SBSSSCLA,05L,item,,existe,,SUCO BOLSA COMPOSTO DE LARANJA,,30.45,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SBSSSGOI,05L,item,,existe,,SUCO BOLSA GOIABA,,28.3,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SBSSSLAR,05L,item,,existe,,SUCO BOLSA LARANJA,,39.26,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SBSSSMAR,05L,item,,existe,,SUCO BOLSA MARACUJA,,40.04,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SBSSSUVA,05L,item,,existe,,NECTAR BOLSA UVA,,40.35,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SCPSSCAJ,200,item,,existe,,SUCO COPO CAJU,,1.77,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SCPSSCOC,200,item,,existe,,SUCO COPO AGUA COCO,,2.5,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SCPSSGOI,200,item,,existe,,SUCO COPO GOIABA,,1.77,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SCPSSLAR,115,item,,existe,,SUCO COPO LARANJA 115ML,,1.33,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SCPSSLAR,200,item,,existe,,SUCO COPO LARANJA 200ML,,2.24,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SCPSSLMO,200,item,,existe,,,,2.5,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SCPSSMAC,115,item,,existe,,SUCO COPO MACA 115ML,,1.37,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SCPSSMAR,200,item,,existe,,SUCO COPO MARACUJA,,2.2,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SCPSSUVA,200,item,,existe,,NECTAR COPO UVA,,2.39,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGPSSCLA,05L,item,,existe,,SUCO GALÃO PET LARANJA ADOCADO,,32.05,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGPSSLAR,04L,item,,existe,,SUCO GALAO LARANJA PET,,35.63,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGPSSLAR,05L,item,,existe,,SUCO GALAO LARANJA PET,,41.18,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGPSSMMA,05L,item,,existe,,SUCO GALÃO PET MANGA E MARACUJA,,41.2,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGPSSUVA,05L,item,,existe,,NECTAR GALAO UVA PET,,40.35,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGRSSABH,300,item,,existe,,SUCO GARRAFA ABACAXI COM HORTELA,,3.64,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGRSSABH,900,item,,existe,,SUCO GARRAFA ABACAXI COM HORTELA,,8.16,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGRSSCAJ,1L7,item,,existe,,SUCO GARRAFA CAJU,,12.69,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGRSSCAJ,300,item,,existe,,SUCO GARRAFA CAJU,,3.33,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGRSSCAJ,900,item,,existe,,SUCO GARRAFA CAJU,,6.92,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGRSSCLA,300,item,,existe,,,,3.36,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGRSSCLA,900,item,,existe,,,,7.86,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGRSSGOH,900,item,,existe,,SUCO GARRAFA GOIABA COM HIBISCO,,11.27,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGRSSGOI,900,item,,existe,,SUCO GARRAFA GOIABA,,7.07,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGRSSLAR,1L7,item,,existe,,SUCO GARRAFA PASTEURIZADO DE LARANJA,,17.47,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGRSSLAR,300,item,,existe,,SUCO GARRAFA PASTEURIZADO DE LARANJA,,4.2,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGRSSLAR,900,item,,existe,,SUCO GARRAFA PASTEURIZADO DE LARANJA,,9.67,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGRSSLMO,900,item,,existe,,SUCO GARRAFA LARANJA COM MORANGO,,11.27,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGRSSMAR,1L7,item,,existe,,SUCO GARRAFA MARACUJA,,19.03,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGRSSMAR,900,item,,existe,,SUCO GARRAFA MARACUJA 900 ML,,9.68,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGRSSMMA,300,item,,existe,,SUCO GARRAFA MANGA E MARACUJA,,4.07,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGRSSMMA,900,item,,existe,,SUCO GARRAFA MANGA E MARACUJA,,8.32,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S000,SGRSSUVA,1L7,item,,existe,,NECTAR GARRAFA UVA,,16.85,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,CBSSSLAR,05L,item,,existe,,CONC BOLSA LARANJA,,43.61,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SBSSSABH,05L,item,,existe,,SUCO BOLSA ABACAXI COM HORTELA,,35.98,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SBSSSCAJ,05L,item,,existe,,SUCO BOLSA CAJU,,29.12,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SBSSSCLA,05L,item,,existe,,SUCO BOLSA COMPOSTO DE LARANJA,,31.86,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SBSSSGOI,05L,item,,existe,,SUCO BOLSA GOIABA,,29.12,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SBSSSLAR,05L,item,,existe,,SUCO BOLSA LARANJA,,40.99,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SBSSSMAR,05L,item,,existe,,SUCO BOLSA MARACUJA,,41.25,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SBSSSUVA,05L,item,,existe,,NECTAR BOLSA UVA,,41.6,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SCPSSCAJ,200,item,,existe,,SUCO COPO CAJU,,1.82,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SCPSSCOC,200,item,,existe,,SUCO COPO AGUA COCO,,2.6,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SCPSSGOI,200,item,,existe,,SUCO COPO GOIABA,,1.82,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SCPSSLAR,115,item,,existe,,SUCO COPO LARANJA 115ML,,1.38,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SCPSSLAR,200,item,,existe,,SUCO COPO LARANJA 200ML,,2.33,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SCPSSMAC,115,item,,existe,,SUCO COPO MACA 115ML,,1.42,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SCPSSMAR,200,item,,existe,,SUCO COPO MARACUJA,,2.26,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SCPSSUVA,200,item,,existe,,NECTAR COPO UVA,,2.5,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGPSSCLA,05L,item,,existe,,SUCO GALÃO PET LARANJA ADOCADO,,33.47,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGPSSLAR,05L,item,,existe,,SUCO GALAO LARANJA PET,,42.92,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGPSSMMA,05L,item,,existe,,SUCO GALÃO PET MANGA E MARACUJA,,42.23,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGPSSUVA,05L,item,,existe,,NECTAR GALAO UVA PET,,41.6,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGRSSABH,900,item,,existe,,SUCO GARRAFA ABACAXI COM HORTELA,,8.16,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGRSSCAJ,1L7,item,,existe,,SUCO GARRAFA CAJU,,12.69,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGRSSCAJ,300,item,,existe,,SUCO GARRAFA CAJU,,3.38,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGRSSCAJ,900,item,,existe,,SUCO GARRAFA CAJU,,6.92,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGRSSCOC,900,item,,existe,,AGUA GARRAFA DE COCO,,10.5,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGRSSGOH,900,item,,existe,,SUCO GARRAFA GOIABA COM HIBISCO,,11.27,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGRSSGOI,900,item,,existe,,SUCO GARRAFA GOIABA,,7.07,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGRSSLAR,1L7,item,,existe,,SUCO GARRAFA PASTEURIZADO DE LARANJA,,17.47,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGRSSLAR,300,item,,existe,,SUCO GARRAFA PASTEURIZADO DE LARANJA,,4.2,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGRSSLAR,900,item,,existe,,SUCO GARRAFA PASTEURIZADO DE LARANJA,,9.67,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGRSSLMO,900,item,,existe,,SUCO GARRAFA LARANJA COM MORANGO,,11.27,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGRSSMAR,1L7,item,,existe,,SUCO GARRAFA MARACUJA,,19.03,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGRSSMAR,900,item,,existe,,SUCO GARRAFA MARACUJA 900 ML,,9.68,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGRSSMMA,300,item,,existe,,SUCO GARRAFA MANGA E MARACUJA,,4.17,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGRSSMMA,900,item,,existe,,SUCO GARRAFA MANGA E MARACUJA,,8.32,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S001,SGRSSUVA,1L7,item,,existe,,NECTAR GARRAFA UVA,,16.85,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,CBSSSLAR,05L,item,,existe,,CONC BOLSA LARANJA,,45.0,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SBSSSABH,05L,item,,existe,,SUCO BOLSA ABACAXI COM HORTELA,,37.23,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SBSSSCAJ,05L,item,,existe,,SUCO BOLSA CAJU,,30.37,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SBSSSCLA,05L,item,,existe,,SUCO BOLSA COMPOSTO DE LARANJA,,32.85,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SBSSSGOI,05L,item,,existe,,SUCO BOLSA GOIABA,,30.37,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SBSSSLAR,05L,item,,existe,,SUCO BOLSA LARANJA,,42.26,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SBSSSMAR,05L,item,,existe,,SUCO BOLSA MARACUJA,,44.44,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SBSSSUVA,05L,item,,existe,,NECTAR BOLSA UVA,,43.26,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SCPSSCAJ,200,item,,existe,,SUCO COPO CAJU,,1.87,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SCPSSGOI,200,item,,existe,,SUCO COPO GOIABA,,1.87,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SCPSSLAR,115,item,,existe,,SUCO COPO LARANJA 115ML,,1.42,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SCPSSLAR,200,item,,existe,,SUCO COPO LARANJA 200ML,,2.38,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SCPSSMAC,115,item,,existe,,SUCO COPO MACA 115ML,,1.46,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SCPSSMAR,200,item,,existe,,SUCO COPO MARACUJA,,2.31,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SCPSSUVA,200,item,,existe,,NECTAR COPO UVA,,2.55,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SGPSSCLA,05L,item,,existe,,SUCO GALÃO PET LARANJA ADOCADO,,34.5,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SGPSSLAR,05L,item,,existe,,SUCO GALAO LARANJA PET,,44.25,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SGPSSMMA,05L,item,,existe,,SUCO GALÃO PET MANGA E MARACUJA,,43.26,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SGPSSUVA,05L,item,,existe,,NECTAR GALAO UVA PET,,43.26,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SGRSSABH,900,item,,existe,,SUCO GARRAFA ABACAXI COM HORTELA,,8.42,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SGRSSACE,900,item,,existe,,,,11.56,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SGRSSCAJ,1L7,item,,existe,,SUCO GARRAFA CAJU,,13.0,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SGRSSCAJ,300,item,,existe,,SUCO GARRAFA CAJU,,3.48,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SGRSSCAJ,900,item,,existe,,SUCO GARRAFA CAJU,,7.02,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SGRSSCOC,900,item,,existe,,AGUA GARRAFA DE COCO,,11.5,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SGRSSGOI,900,item,,existe,,SUCO GARRAFA GOIABA,,7.18,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SGRSSLAR,1L7,item,,existe,,SUCO GARRAFA PASTEURIZADO DE LARANJA,,17.94,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SGRSSLAR,300,item,,existe,,SUCO GARRAFA PASTEURIZADO DE LARANJA,,4.29,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SGRSSLAR,900,item,,existe,,SUCO GARRAFA PASTEURIZADO DE LARANJA,,9.94,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SGRSSLMO,900,item,,existe,,SUCO GARRAFA LARANJA COM MORANGO,,11.56,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SGRSSMAR,1L7,item,,existe,,SUCO GARRAFA MARACUJA,,19.8,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
INSERIR,S002,SGRSSMAR,900,item,,existe,,SUCO GARRAFA MARACUJA 900 ML,,9.96,,0,1,2026-06-25T14:56:51.977093Z,Senior ERP - item existe no Senior e nao existe no sistema
